Year,Month,EDC,price,PTC,markup,CPI,inflation_factor,real_price,real_PTC,real_markup,n_offers,weight,RT_Average,RT_Median,real_RT_Average,real_RT_Median
2018,2,PENELEC,7.49,6.31,1.18,248.991,1.28838,9.65,8.1297,1.5203,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,6.99,6.31,0.68,248.991,1.28838,9.0058,8.1297,0.8761,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,7.19,6.31,0.88,248.991,1.28838,9.2635,8.1297,1.1338,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,7.9,6.31,1.59,248.991,1.28838,10.1782,8.1297,2.0485,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,6.4,6.31,0.09,248.991,1.28838,8.2456,8.1297,0.116,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,8.2,6.31,1.89,248.991,1.28838,10.5647,8.1297,2.435,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,6.99,6.31,0.68,248.991,1.28838,9.0058,8.1297,0.8761,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,6.89,6.31,0.58,248.991,1.28838,8.8769,8.1297,0.7473,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,6.69,6.31,0.38,248.991,1.28838,8.6193,8.1297,0.4896,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,6.59,6.31,0.28,248.991,1.28838,8.4904,8.1297,0.3607,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,5.87,6.31,-0.44,248.991,1.28838,7.5628,8.1297,-0.5669,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,6.73,6.31,0.42,248.991,1.28838,8.6708,8.1297,0.5411,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,7.78,6.31,1.47,248.991,1.28838,10.0236,8.1297,1.8939,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,8.38,6.31,2.07,248.991,1.28838,10.7966,8.1297,2.6669,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,8.28,6.31,1.97,248.991,1.28838,10.6678,8.1297,2.5381,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,10.0,6.31,3.69,248.991,1.28838,12.8838,8.1297,4.7541,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,7.7,6.31,1.39,248.991,1.28838,9.9205,8.1297,1.7908,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,7.8,6.31,1.49,248.991,1.28838,10.0494,8.1297,1.9197,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,8.1,6.31,1.79,248.991,1.28838,10.4359,8.1297,2.3062,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,5.6,6.31,-0.71,248.991,1.28838,7.2149,8.1297,-0.9147,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,5.85,6.31,-0.46,248.991,1.28838,7.537,8.1297,-0.5927,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,6.0,6.31,-0.31,248.991,1.28838,7.7303,8.1297,-0.3994,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,6.6,6.31,0.29,248.991,1.28838,8.5033,8.1297,0.3736,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,6.19,6.31,-0.12,248.991,1.28838,7.9751,8.1297,-0.1546,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,6.09,6.31,-0.22,248.991,1.28838,7.8462,8.1297,-0.2834,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,5.99,6.31,-0.32,248.991,1.28838,7.7174,8.1297,-0.4123,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,6.99,6.31,0.68,248.991,1.28838,9.0058,8.1297,0.8761,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,6.3,6.31,-0.01,248.991,1.28838,8.1168,8.1297,-0.0129,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,7.0,6.31,0.69,248.991,1.28838,9.0187,8.1297,0.889,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,7.6,6.31,1.29,248.991,1.28838,9.7917,8.1297,1.662,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,8.2,6.31,1.89,248.991,1.28838,10.5647,8.1297,2.435,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,10.07,6.31,3.76,248.991,1.28838,12.974,8.1297,4.8443,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,10.07,6.31,3.76,248.991,1.28838,12.974,8.1297,4.8443,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,10.29,6.31,3.98,248.991,1.28838,13.2574,8.1297,5.1278,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,7.94,6.31,1.63,248.991,1.28838,10.2297,8.1297,2.1001,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,7.94,6.31,1.63,248.991,1.28838,10.2297,8.1297,2.1001,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,8.15,6.31,1.84,248.991,1.28838,10.5003,8.1297,2.3706,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,7.83,6.31,1.52,248.991,1.28838,10.088,8.1297,1.9583,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,7.83,6.31,1.52,248.991,1.28838,10.088,8.1297,1.9583,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,8.04,6.31,1.73,248.991,1.28838,10.3586,8.1297,2.2289,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,7.67,6.31,1.36,248.991,1.28838,9.8819,8.1297,1.7522,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,7.67,6.31,1.36,248.991,1.28838,9.8819,8.1297,1.7522,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,7.89,6.31,1.58,248.991,1.28838,10.1653,8.1297,2.0356,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,7.37,6.31,1.06,248.991,1.28838,9.4954,8.1297,1.3657,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,7.38,6.31,1.07,248.991,1.28838,9.5082,8.1297,1.3786,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PENELEC,7.59,6.31,1.28,248.991,1.28838,9.7788,8.1297,1.6491,80,0.0125,2.779,2.381,3.5804,3.0676
2018,2,PPL,7.24,7.2263,0.0137,248.991,1.28838,9.3279,9.3103,0.0176,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,7.61,7.2263,0.3837,248.991,1.28838,9.8046,9.3103,0.4943,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,7.81,7.2263,0.5837,248.991,1.28838,10.0622,9.3103,0.752,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,7.95,7.2263,0.7237,248.991,1.28838,10.2426,9.3103,0.9324,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,9.91,7.2263,2.6837,248.991,1.28838,12.7678,9.3103,3.4576,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,7.345,7.2263,0.1187,248.991,1.28838,9.4632,9.3103,0.1529,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,6.49,7.2263,-0.7363,248.991,1.28838,8.3616,9.3103,-0.9487,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,9.49,7.2263,2.2637,248.991,1.28838,12.2267,9.3103,2.9165,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,10.3,7.2263,3.0737,248.991,1.28838,13.2703,9.3103,3.9601,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,7.65,7.2263,0.4237,248.991,1.28838,9.8561,9.3103,0.5458,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,7.75,7.2263,0.5237,248.991,1.28838,9.9849,9.3103,0.6747,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,6.4,7.2263,-0.8263,248.991,1.28838,8.2456,9.3103,-1.0646,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,9.8,7.2263,2.5737,248.991,1.28838,12.6261,9.3103,3.3159,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,11.6,7.2263,4.3737,248.991,1.28838,14.9452,9.3103,5.6349,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.29,7.2263,1.0637,248.991,1.28838,10.6807,9.3103,1.3704,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.69,7.2263,1.4637,248.991,1.28838,11.196,9.3103,1.8858,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.46,7.2263,1.2337,248.991,1.28838,10.8997,9.3103,1.5894,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,13.29,7.2263,6.0637,248.991,1.28838,17.1226,9.3103,7.8123,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.39,7.2263,1.1637,248.991,1.28838,10.8095,9.3103,1.4992,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,9.19,7.2263,1.9637,248.991,1.28838,11.8402,9.3103,2.5299,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.99,7.2263,1.7637,248.991,1.28838,11.5825,9.3103,2.2723,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,7.99,7.2263,0.7637,248.991,1.28838,10.2942,9.3103,0.9839,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,7.59,7.2263,0.3637,248.991,1.28838,9.7788,9.3103,0.4685,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,9.79,7.2263,2.5637,248.991,1.28838,12.6132,9.3103,3.303,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,11.49,7.2263,4.2637,248.991,1.28838,14.8035,9.3103,5.4932,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,6.89,7.2263,-0.3363,248.991,1.28838,8.8769,9.3103,-0.4333,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,6.89,7.2263,-0.3363,248.991,1.28838,8.8769,9.3103,-0.4333,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,7.69,7.2263,0.4637,248.991,1.28838,9.9076,9.3103,0.5974,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.09,7.2263,0.8637,248.991,1.28838,10.423,9.3103,1.1127,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,6.76,7.2263,-0.4663,248.991,1.28838,8.7094,9.3103,-0.6008,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.09,7.2263,0.8637,248.991,1.28838,10.423,9.3103,1.1127,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.5,7.2263,1.2737,248.991,1.28838,10.9512,9.3103,1.641,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.82,7.2263,1.5937,248.991,1.28838,11.3635,9.3103,2.0532,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,12.29,7.2263,5.0637,248.991,1.28838,15.8342,9.3103,6.5239,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,11.29,7.2263,4.0637,248.991,1.28838,14.5458,9.3103,5.2355,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,7.2,7.2263,-0.0263,248.991,1.28838,9.2763,9.3103,-0.0339,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.39,7.2263,1.1637,248.991,1.28838,10.8095,9.3103,1.4992,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,7.5,7.2263,0.2737,248.991,1.28838,9.6628,9.3103,0.3526,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,7.89,7.2263,0.6637,248.991,1.28838,10.1653,9.3103,0.8551,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,7.99,7.2263,0.7637,248.991,1.28838,10.2942,9.3103,0.9839,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,7.79,7.2263,0.5637,248.991,1.28838,10.0365,9.3103,0.7262,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,9.39,7.2263,2.1637,248.991,1.28838,12.0979,9.3103,2.7876,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,9.49,7.2263,2.2637,248.991,1.28838,12.2267,9.3103,2.9165,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,9.19,7.2263,1.9637,248.991,1.28838,11.8402,9.3103,2.5299,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,9.29,7.2263,2.0637,248.991,1.28838,11.969,9.3103,2.6588,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.99,7.2263,1.7637,248.991,1.28838,11.5825,9.3103,2.2723,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,9.09,7.2263,1.8637,248.991,1.28838,11.7114,9.3103,2.4011,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.9,7.2263,1.6737,248.991,1.28838,11.4666,9.3103,2.1563,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,7.1,7.2263,-0.1263,248.991,1.28838,9.1475,9.3103,-0.1628,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,9.2,7.2263,1.9737,248.991,1.28838,11.8531,9.3103,2.5428,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,7.79,7.2263,0.5637,248.991,1.28838,10.0365,9.3103,0.7262,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,7.99,7.2263,0.7637,248.991,1.28838,10.2942,9.3103,0.9839,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,7.89,7.2263,0.6637,248.991,1.28838,10.1653,9.3103,0.8551,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.07,7.2263,0.8437,248.991,1.28838,10.3972,9.3103,1.087,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.99,7.2263,1.7637,248.991,1.28838,11.5825,9.3103,2.2723,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,9.39,7.2263,2.1637,248.991,1.28838,12.0979,9.3103,2.7876,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,6.74,7.2263,-0.4863,248.991,1.28838,8.6837,9.3103,-0.6266,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,11.2,7.2263,3.9737,248.991,1.28838,14.4299,9.3103,5.1196,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.0,7.2263,0.7737,248.991,1.28838,10.307,9.3103,0.9968,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,7.45,7.2263,0.2237,248.991,1.28838,9.5984,9.3103,0.2882,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,7.55,7.2263,0.3237,248.991,1.28838,9.7273,9.3103,0.417,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,9.28,7.2263,2.0537,248.991,1.28838,11.9562,9.3103,2.6459,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.78,7.2263,1.5537,248.991,1.28838,11.312,9.3103,2.0017,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.49,7.2263,1.2637,248.991,1.28838,10.9383,9.3103,1.6281,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,9.78,7.2263,2.5537,248.991,1.28838,12.6004,9.3103,3.2901,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.9,7.2263,1.6737,248.991,1.28838,11.4666,9.3103,2.1563,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,9.3,7.2263,2.0737,248.991,1.28838,11.9819,9.3103,2.6717,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,9.8,7.2263,2.5737,248.991,1.28838,12.6261,9.3103,3.3159,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.1,7.2263,0.8737,248.991,1.28838,10.4359,9.3103,1.1256,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,7.3,7.2263,0.0737,248.991,1.28838,9.4052,9.3103,0.0949,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,7.5,7.2263,0.2737,248.991,1.28838,9.6628,9.3103,0.3526,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,7.59,7.2263,0.3637,248.991,1.28838,9.7788,9.3103,0.4685,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,7.49,7.2263,0.2637,248.991,1.28838,9.65,9.3103,0.3397,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,7.39,7.2263,0.1637,248.991,1.28838,9.5211,9.3103,0.2109,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.49,7.2263,1.2637,248.991,1.28838,10.9383,9.3103,1.6281,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.79,7.2263,1.5637,248.991,1.28838,11.3249,9.3103,2.0146,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.59,7.2263,1.3637,248.991,1.28838,11.0672,9.3103,1.7569,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.49,7.2263,1.2637,248.991,1.28838,10.9383,9.3103,1.6281,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,7.2,7.2263,-0.0263,248.991,1.28838,9.2763,9.3103,-0.0339,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.1,7.2263,0.8737,248.991,1.28838,10.4359,9.3103,1.1256,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.7,7.2263,1.4737,248.991,1.28838,11.2089,9.3103,1.8986,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,9.3,7.2263,2.0737,248.991,1.28838,11.9819,9.3103,2.6717,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,11.95,7.2263,4.7237,248.991,1.28838,15.3961,9.3103,6.0859,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,11.96,7.2263,4.7337,248.991,1.28838,15.409,9.3103,6.0988,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,12.17,7.2263,4.9437,248.991,1.28838,15.6796,9.3103,6.3693,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.63,7.2263,1.4037,248.991,1.28838,11.1187,9.3103,1.8085,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.63,7.2263,1.4037,248.991,1.28838,11.1187,9.3103,1.8085,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.84,7.2263,1.6137,248.991,1.28838,11.3893,9.3103,2.079,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.4,7.2263,1.1737,248.991,1.28838,10.8224,9.3103,1.5121,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.41,7.2263,1.1837,248.991,1.28838,10.8353,9.3103,1.525,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.62,7.2263,1.3937,248.991,1.28838,11.1058,9.3103,1.7956,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.24,7.2263,1.0137,248.991,1.28838,10.6163,9.3103,1.306,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.25,7.2263,1.0237,248.991,1.28838,10.6291,9.3103,1.3189,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.46,7.2263,1.2337,248.991,1.28838,10.8997,9.3103,1.5894,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.03,7.2263,0.8037,248.991,1.28838,10.3457,9.3103,1.0354,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.03,7.2263,0.8037,248.991,1.28838,10.3457,9.3103,1.0354,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.25,7.2263,1.0237,248.991,1.28838,10.6291,9.3103,1.3189,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,11.89,7.2263,4.6637,248.991,1.28838,15.3188,9.3103,6.0086,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,2,PPL,8.39,7.2263,1.1637,248.991,1.28838,10.8095,9.3103,1.4992,99,0.0101010101010101,2.427,2.257,3.1269,2.9079
2018,3,APS,11.07,6.342,4.728,249.554,1.285473,14.2302,8.1525,6.0777,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,5.8,6.342,-0.542,249.554,1.285473,7.4557,8.1525,-0.6967,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,6.49,6.342,0.148,249.554,1.285473,8.3427,8.1525,0.1903,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,9.49,6.342,3.148,249.554,1.285473,12.1991,8.1525,4.0467,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,10.1,6.342,3.758,249.554,1.285473,12.9833,8.1525,4.8308,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,7.4,6.342,1.058,249.554,1.285473,9.5125,8.1525,1.36,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,7.45,6.342,1.108,249.554,1.285473,9.5768,8.1525,1.4243,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,7.0,6.342,0.658,249.554,1.285473,8.9983,8.1525,0.8458,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,9.7,6.342,3.358,249.554,1.285473,12.4691,8.1525,4.3166,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,8.7,6.342,2.358,249.554,1.285473,11.1836,8.1525,3.0311,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,12.2,6.342,5.858,249.554,1.285473,15.6828,8.1525,7.5303,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,8.69,6.342,2.348,249.554,1.285473,11.1708,8.1525,3.0183,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,9.19,6.342,2.848,249.554,1.285473,11.8135,8.1525,3.661,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,8.89,6.342,2.548,249.554,1.285473,11.4279,8.1525,3.2754,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,7.39,6.342,1.048,249.554,1.285473,9.4996,8.1525,1.3472,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,7.79,6.342,1.448,249.554,1.285473,10.0138,8.1525,1.8614,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,7.69,6.342,1.348,249.554,1.285473,9.8853,8.1525,1.7328,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,6.99,6.342,0.648,249.554,1.285473,8.9855,8.1525,0.833,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,7.99,6.342,1.648,249.554,1.285473,10.2709,8.1525,2.1185,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,7.89,6.342,1.548,249.554,1.285473,10.1424,8.1525,1.9899,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,7.99,6.342,1.648,249.554,1.285473,10.2709,8.1525,2.1185,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,7.89,6.342,1.548,249.554,1.285473,10.1424,8.1525,1.9899,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,8.69,6.342,2.348,249.554,1.285473,11.1708,8.1525,3.0183,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,8.29,6.342,1.948,249.554,1.285473,10.6566,8.1525,2.5041,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,7.7,6.342,1.358,249.554,1.285473,9.8981,8.1525,1.7457,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,7.89,6.342,1.548,249.554,1.285473,10.1424,8.1525,1.9899,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,7.99,6.342,1.648,249.554,1.285473,10.2709,8.1525,2.1185,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,7.79,6.342,1.448,249.554,1.285473,10.0138,8.1525,1.8614,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,8.6,6.342,2.258,249.554,1.285473,11.0551,8.1525,2.9026,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,7.59,6.342,1.248,249.554,1.285473,9.7567,8.1525,1.6043,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,7.19,6.342,0.848,249.554,1.285473,9.2426,8.1525,1.0901,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,7.29,6.342,0.948,249.554,1.285473,9.3711,8.1525,1.2186,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,5.99,6.342,-0.352,249.554,1.285473,7.7,8.1525,-0.4525,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,6.59,6.342,0.248,249.554,1.285473,8.4713,8.1525,0.3188,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,7.19,6.342,0.848,249.554,1.285473,9.2426,8.1525,1.0901,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,8.19,6.342,1.848,249.554,1.285473,10.528,8.1525,2.3756,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,6.15,6.342,-0.192,249.554,1.285473,7.9057,8.1525,-0.2468,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,6.36,6.342,0.018,249.554,1.285473,8.1756,8.1525,0.0231,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,6.5,6.342,0.158,249.554,1.285473,8.3556,8.1525,0.2031,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,6.7,6.342,0.358,249.554,1.285473,8.6127,8.1525,0.4602,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,6.15,6.342,-0.192,249.554,1.285473,7.9057,8.1525,-0.2468,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
2018,3,APS,6.14,6.342,-0.202,249.554,1.285473,7.8928,8.1525,-0.2597,101,0.0099009900990099,3.484,2.804,4.4786,3.6045
