Year,Month,Date,EDC,Total_Offers,Above_PTC,Below_PTC,Equal_PTC,Share_Above_PTC,Share_Below_PTC,Share_Equal_PTC,PJM_RT_Average
2019,12,2019-12-01,DUQ,107,101,6,0,0.9439252336448598,0.056074766355140186,0.0,
2019,12,2019-12-01,PECO,120,106,14,0,0.8833333333333333,0.11666666666666667,0.0,
2019,12,2019-12-01,PPL,94,88,6,0,0.9361702127659575,0.06382978723404255,0.0,
2020,1,2020-01-01,DUQ,107,95,12,0,0.8878504672897196,0.11214953271028037,0.0,2.6686
2020,1,2020-01-01,PECO,120,101,19,0,0.8416666666666667,0.15833333333333333,0.0,2.6064
2020,1,2020-01-01,PPL,94,86,8,0,0.9148936170212766,0.0851063829787234,0.0,2.4299
2020,2,2020-02-01,DUQ,110,95,15,0,0.8636363636363636,0.13636363636363635,0.0,
2020,2,2020-02-01,PECO,122,94,28,0,0.7704918032786885,0.22950819672131148,0.0,
2020,2,2020-02-01,PPL,95,83,12,0,0.8736842105263158,0.12631578947368421,0.0,
2020,3,2020-03-01,DUQ,108,83,25,0,0.7685185185185185,0.23148148148148148,0.0,
2020,3,2020-03-01,PECO,117,87,30,0,0.7435897435897436,0.2564102564102564,0.0,
2020,3,2020-03-01,PPL,92,75,17,0,0.8152173913043478,0.18478260869565216,0.0,
2020,4,2020-04-01,DUQ,108,83,25,0,0.7685185185185185,0.23148148148148148,0.0,
2020,4,2020-04-01,PECO,117,83,34,0,0.7094017094017094,0.2905982905982906,0.0,
2020,4,2020-04-01,PPL,92,75,17,0,0.8152173913043478,0.18478260869565216,0.0,
2020,5,2020-05-01,DUQ,109,87,22,0,0.7981651376146789,0.2018348623853211,0.0,
2020,5,2020-05-01,PECO,121,95,26,0,0.7851239669421488,0.21487603305785125,0.0,
2020,5,2020-05-01,PPL,94,78,16,0,0.8297872340425532,0.1702127659574468,0.0,
2020,7,2020-07-01,DUQ,105,82,20,3,0.780952380952381,0.19047619047619047,0.02857142857142857,
2020,7,2020-07-01,PECO,109,82,27,0,0.7522935779816514,0.24770642201834864,0.0,
2020,7,2020-07-01,PPL,89,63,26,0,0.7078651685393258,0.29213483146067415,0.0,
2020,8,2020-08-01,DUQ,109,87,22,0,0.7981651376146789,0.2018348623853211,0.0,
2020,8,2020-08-01,PECO,121,95,26,0,0.7851239669421488,0.21487603305785125,0.0,
2020,8,2020-08-01,PPL,94,78,16,0,0.8297872340425532,0.1702127659574468,0.0,
2020,9,2020-09-01,DUQ,96,73,23,0,0.7604166666666666,0.23958333333333334,0.0,
2020,9,2020-09-01,PECO,106,106,0,0,1.0,0.0,0.0,
2020,9,2020-09-01,PPL,89,89,0,0,1.0,0.0,0.0,
2020,10,2020-10-01,DUQ,94,72,22,0,0.7659574468085106,0.23404255319148937,0.0,
2020,10,2020-10-01,PECO,102,102,0,0,1.0,0.0,0.0,
2020,10,2020-10-01,PPL,85,85,0,0,1.0,0.0,0.0,
2020,11,2020-11-01,DUQ,94,73,21,0,0.776595744680851,0.22340425531914893,0.0,
2020,11,2020-11-01,PECO,106,96,10,0,0.9056603773584906,0.09433962264150944,0.0,
2020,11,2020-11-01,PPL,87,76,11,0,0.8735632183908046,0.12643678160919541,0.0,
2020,12,2020-12-01,DUQ,94,85,8,1,0.9042553191489362,0.0851063829787234,0.010638297872340425,
2020,12,2020-12-01,PECO,105,90,15,0,0.8571428571428571,0.14285714285714285,0.0,
2020,12,2020-12-01,PPL,85,73,12,0,0.8588235294117647,0.1411764705882353,0.0,
2021,1,2021-01-01,DUQ,95,85,9,1,0.8947368421052632,0.09473684210526316,0.010526315789473684,2.931
2021,1,2021-01-01,PECO,102,87,15,0,0.8529411764705882,0.14705882352941177,0.0,2.7103
2021,1,2021-01-01,PPL,84,72,12,0,0.8571428571428571,0.14285714285714285,0.0,2.7336
2021,2,2021-02-01,DUQ,95,85,9,1,0.8947368421052632,0.09473684210526316,0.010526315789473684,
2021,2,2021-02-01,PECO,103,86,17,0,0.8349514563106796,0.1650485436893204,0.0,
2021,2,2021-02-01,PPL,85,73,12,0,0.8588235294117647,0.1411764705882353,0.0,
2021,3,2021-03-01,DUQ,92,82,9,1,0.8913043478260869,0.09782608695652174,0.010869565217391304,
2021,3,2021-03-01,PECO,103,103,0,0,1.0,0.0,0.0,
2021,3,2021-03-01,PPL,85,85,0,0,1.0,0.0,0.0,
2021,4,2021-04-01,DUQ,78,72,6,0,0.9230769230769231,0.07692307692307693,0.0,
2021,4,2021-04-01,PECO,87,87,0,0,1.0,0.0,0.0,
2021,4,2021-04-01,PPL,69,69,0,0,1.0,0.0,0.0,
2021,5,2021-05-01,DUQ,73,67,6,0,0.9178082191780822,0.0821917808219178,0.0,
2021,5,2021-05-01,PECO,81,81,0,0,1.0,0.0,0.0,
2021,5,2021-05-01,PPL,64,64,0,0,1.0,0.0,0.0,
2021,6,2021-06-01,DUQ,77,71,6,0,0.922077922077922,0.07792207792207792,0.0,
