source,Year,Month,EDC,EGS,rate,term_months,signup_fee,early_termination_fee,green_percentage,date,PTC,comparison
WattBuy,2021,5,DUQ,Energy Harbor LLC,7.09,6.0,0.0,0.0,0.0,2021-05-01,6.61,Above
WattBuy,2021,5,DUQ,Frontier Utilities Northeast LLC,5.9,6.0,0.0,0.0,0.0,2021-05-01,6.61,Below
WattBuy,2021,5,DUQ,Frontier Utilities Northeast LLC,6.49,6.0,0.0,0.0,0.0,2021-05-01,6.61,Below
WattBuy,2021,5,DUQ,"IDT Energy, Inc.",7.52,6.0,0.0,0.0,0.0,2021-05-01,6.61,Above
WattBuy,2021,5,DUQ,"IDT Energy, Inc.",7.77,6.0,0.0,0.0,0.0,2021-05-01,6.61,Above
WattBuy,2021,5,DUQ,Inspire,6.79,6.0,0.0,0.0,0.0,2021-05-01,6.61,Above
WattBuy,2021,5,DUQ,Major Energy,7.7,6.0,0.0,0.0,0.0,2021-05-01,6.61,Above
WattBuy,2021,5,DUQ,National Gas & Electric,7.19,6.0,0.0,0.0,0.0,2021-05-01,6.61,Above
WattBuy,2021,5,DUQ,Residents Energy LLC,7.39,6.0,0.0,0.0,0.0,2021-05-01,6.61,Above
WattBuy,2021,5,DUQ,Residents Energy LLC,7.58,6.0,0.0,0.0,0.0,2021-05-01,6.61,Above
WattBuy,2021,5,DUQ,SmartEnergy,8.18,6.0,0.0,0.0,0.0,2021-05-01,6.61,Above
WattBuy,2021,5,DUQ,SmartEnergy,8.4,6.0,0.0,0.0,0.0,2021-05-01,6.61,Above
WattBuy,2021,5,DUQ,"Spark Energy, LLC",7.59,6.0,0.0,0.0,0.0,2021-05-01,6.61,Above
WattBuy,2021,5,DUQ,"Spark Energy, LLC",7.99,6.0,0.0,0.0,0.0,2021-05-01,6.61,Above
WattBuy,2021,5,DUQ,"Spark Energy, LLC",8.19,6.0,0.0,0.0,0.0,2021-05-01,6.61,Above
WattBuy,2021,5,DUQ,Star Energy Partners LLC,6.79,6.0,0.0,0.0,0.0,2021-05-01,6.61,Above
WattBuy,2021,5,DUQ,Starion Energy,6.69,6.0,0.0,0.0,0.0,2021-05-01,6.61,Above
WattBuy,2021,5,DUQ,Starion Energy,6.99,6.0,0.0,0.0,0.0,2021-05-01,6.61,Above
WattBuy,2021,5,DUQ,Starion Energy,6.89,6.0,0.0,0.0,0.0,2021-05-01,6.61,Above
WattBuy,2021,5,DUQ,Starion Energy,7.19,6.0,0.0,0.0,0.0,2021-05-01,6.61,Above
WattBuy,2021,5,DUQ,Sunrise Power and Gas,6.54,6.0,0.0,0.0,0.0,2021-05-01,6.61,Below
WattBuy,2021,5,DUQ,Sunrise Power and Gas,6.74,6.0,0.0,0.0,0.0,2021-05-01,6.61,Above
WattBuy,2021,5,DUQ,Sunrise Power and Gas,6.84,6.0,0.0,0.0,0.0,2021-05-01,6.61,Above
WattBuy,2021,5,DUQ,Sunrise Power and Gas,6.94,6.0,0.0,0.0,0.0,2021-05-01,6.61,Above
WattBuy,2021,5,DUQ,"Verde Energy USA, Inc.",7.19,6.0,0.0,0.0,0.0,2021-05-01,6.61,Above
WattBuy,2021,5,DUQ,"Verde Energy USA, Inc.",8.19,6.0,0.0,0.0,0.0,2021-05-01,6.61,Above
WattBuy,2021,6,DUQ,"AP Gas & Electric (PA), LLC",7.015,6.0,0.0,0.0,0.0,2021-06-01,6.9833,Above
WattBuy,2021,6,DUQ,Brighten Energy,7.79,6.0,0.0,0.0,0.0,2021-06-01,6.9833,Above
WattBuy,2021,6,DUQ,CleanSky Energy,7.99,6.0,0.0,0.0,0.0,2021-06-01,6.9833,Above
WattBuy,2021,6,DUQ,CleanSky Energy,8.39,6.0,0.0,0.0,0.0,2021-06-01,6.9833,Above
WattBuy,2021,6,DUQ,Discount Power Inc.,8.59,6.0,0.0,0.0,0.0,2021-06-01,6.9833,Above
WattBuy,2021,6,DUQ,Dynegy,7.39,6.0,0.0,0.0,0.0,2021-06-01,6.9833,Above
WattBuy,2021,6,DUQ,Energy Harbor LLC,7.09,6.0,0.0,0.0,0.0,2021-06-01,6.9833,Above
WattBuy,2021,6,DUQ,Frontier Utilities Northeast LLC,6.49,6.0,0.0,0.0,0.0,2021-06-01,6.9833,Below
WattBuy,2021,6,DUQ,Frontier Utilities Northeast LLC,6.59,6.0,0.0,0.0,0.0,2021-06-01,6.9833,Below
WattBuy,2021,6,DUQ,Great American Power,6.49,6.0,0.0,0.0,0.0,2021-06-01,6.9833,Below
WattBuy,2021,6,DUQ,Great American Power,9.09,6.0,0.0,0.0,0.0,2021-06-01,6.9833,Above
WattBuy,2021,6,DUQ,"IDT Energy, Inc.",7.77,6.0,0.0,0.0,0.0,2021-06-01,6.9833,Above
WattBuy,2021,6,DUQ,"IDT Energy, Inc.",8.24,6.0,0.0,0.0,0.0,2021-06-01,6.9833,Above
WattBuy,2021,6,DUQ,Inspire,6.79,6.0,0.0,0.0,0.0,2021-06-01,6.9833,Below
WattBuy,2021,6,DUQ,Major Energy,7.7,6.0,0.0,0.0,0.0,2021-06-01,6.9833,Above
WattBuy,2021,6,DUQ,Major Energy,7.8,6.0,0.0,0.0,0.0,2021-06-01,6.9833,Above
WattBuy,2021,6,DUQ,National Gas & Electric,7.19,6.0,0.0,0.0,0.0,2021-06-01,6.9833,Above
WattBuy,2021,6,DUQ,National Gas & Electric,7.79,6.0,0.0,0.0,0.0,2021-06-01,6.9833,Above
WattBuy,2021,6,DUQ,Residents Energy LLC,7.58,6.0,0.0,0.0,0.0,2021-06-01,6.9833,Above
WattBuy,2021,6,DUQ,Residents Energy LLC,7.98,6.0,0.0,0.0,0.0,2021-06-01,6.9833,Above
WattBuy,2021,6,DUQ,SmartEnergy,8.4,6.0,0.0,0.0,0.0,2021-06-01,6.9833,Above
WattBuy,2021,6,DUQ,SmartEnergy,8.9,6.0,0.0,0.0,0.0,2021-06-01,6.9833,Above
WattBuy,2021,6,DUQ,"Spark Energy, LLC",8.19,6.0,0.0,0.0,0.0,2021-06-01,6.9833,Above
WattBuy,2021,6,DUQ,"Spark Energy, LLC",8.29,6.0,0.0,0.0,0.0,2021-06-01,6.9833,Above
WattBuy,2021,6,DUQ,"Spark Energy, LLC",8.39,6.0,0.0,0.0,0.0,2021-06-01,6.9833,Above
WattBuy,2021,6,DUQ,Star Energy Partners LLC,6.79,6.0,0.0,0.0,0.0,2021-06-01,6.9833,Below
WattBuy,2021,6,DUQ,Sunrise Power and Gas,6.84,6.0,0.0,0.0,0.0,2021-06-01,6.9833,Below
WattBuy,2021,6,DUQ,Sunrise Power and Gas,6.94,6.0,0.0,0.0,0.0,2021-06-01,6.9833,Below
WattBuy,2021,6,DUQ,Sunrise Power and Gas,7.04,6.0,0.0,0.0,0.0,2021-06-01,6.9833,Above
WattBuy,2021,6,DUQ,Sunrise Power and Gas,7.14,6.0,0.0,0.0,0.0,2021-06-01,6.9833,Above
WattBuy,2021,6,DUQ,Sunrise Power and Gas,7.24,6.0,0.0,0.0,0.0,2021-06-01,6.9833,Above
WattBuy,2021,6,DUQ,Sunrise Power and Gas,7.34,6.0,0.0,0.0,0.0,2021-06-01,6.9833,Above
WattBuy,2021,6,DUQ,"Verde Energy USA, Inc.",8.19,6.0,0.0,0.0,0.0,2021-06-01,6.9833,Above
WattBuy,2021,6,DUQ,"Verde Energy USA, Inc.",8.39,6.0,0.0,0.0,0.0,2021-06-01,6.9833,Above
WattBuy,2021,7,DUQ,"AP Gas & Electric (PA), LLC",7.015,6.0,0.0,0.0,0.0,2021-07-01,6.9833,Above
WattBuy,2021,7,DUQ,CleanSky Energy,8.39,6.0,0.0,0.0,0.0,2021-07-01,6.9833,Above
WattBuy,2021,7,DUQ,CleanSky Energy,8.25,6.0,0.0,0.0,0.0,2021-07-01,6.9833,Above
WattBuy,2021,7,DUQ,Discount Power Inc.,8.59,6.0,0.0,0.0,0.0,2021-07-01,6.9833,Above
WattBuy,2021,7,DUQ,Energy Harbor LLC,8.15,6.0,0.0,0.0,0.0,2021-07-01,6.9833,Above
WattBuy,2021,7,DUQ,Frontier Utilities Northeast LLC,6.59,6.0,0.0,0.0,0.0,2021-07-01,6.9833,Below
WattBuy,2021,7,DUQ,Great American Power,6.49,6.0,0.0,0.0,0.0,2021-07-01,6.9833,Below
WattBuy,2021,7,DUQ,Great American Power,9.09,6.0,0.0,0.0,0.0,2021-07-01,6.9833,Above
WattBuy,2021,7,DUQ,"IDT Energy, Inc.",8.24,6.0,0.0,0.0,0.0,2021-07-01,6.9833,Above
WattBuy,2021,7,DUQ,"IDT Energy, Inc.",8.51,6.0,0.0,0.0,0.0,2021-07-01,6.9833,Above
WattBuy,2021,7,DUQ,Inspire,6.79,6.0,0.0,0.0,0.0,2021-07-01,6.9833,Below
WattBuy,2021,7,DUQ,Major Energy,8.06,6.0,0.0,0.0,0.0,2021-07-01,6.9833,Above
WattBuy,2021,7,DUQ,National Gas & Electric,7.79,6.0,0.0,0.0,0.0,2021-07-01,6.9833,Above
WattBuy,2021,7,DUQ,Residents Energy LLC,7.98,6.0,0.0,0.0,0.0,2021-07-01,6.9833,Above
WattBuy,2021,7,DUQ,Residents Energy LLC,8.36,6.0,0.0,0.0,0.0,2021-07-01,6.9833,Above
WattBuy,2021,7,DUQ,SmartEnergy,8.9,6.0,0.0,0.0,0.0,2021-07-01,6.9833,Above
WattBuy,2021,7,DUQ,SmartEnergy,9.6,6.0,0.0,0.0,0.0,2021-07-01,6.9833,Above
WattBuy,2021,7,DUQ,"Spark Energy, LLC",8.59,6.0,0.0,0.0,0.0,2021-07-01,6.9833,Above
WattBuy,2021,7,DUQ,"Spark Energy, LLC",8.69,6.0,0.0,0.0,0.0,2021-07-01,6.9833,Above
WattBuy,2021,7,DUQ,Star Energy Partners LLC,6.79,6.0,0.0,0.0,0.0,2021-07-01,6.9833,Below
WattBuy,2021,7,DUQ,Sunrise Power and Gas,7.24,6.0,0.0,0.0,0.0,2021-07-01,6.9833,Above
WattBuy,2021,7,DUQ,Sunrise Power and Gas,7.34,6.0,0.0,0.0,0.0,2021-07-01,6.9833,Above
WattBuy,2021,7,DUQ,Sunrise Power and Gas,7.44,6.0,0.0,0.0,0.0,2021-07-01,6.9833,Above
WattBuy,2021,7,DUQ,Sunrise Power and Gas,7.84,6.0,0.0,0.0,0.0,2021-07-01,6.9833,Above
WattBuy,2021,7,DUQ,"Verde Energy USA, Inc.",8.64,6.0,0.0,0.0,0.0,2021-07-01,6.9833,Above
WattBuy,2020,2,METED,AEP Energy,5.1499999999999995,6.0,0.0,0.0,0.0,2020-02-01,5.95,Below
WattBuy,2020,2,METED,"AP Gas & Electric (PA), LLC",5.34,6.0,0.0,0.0,0.0,2020-02-01,5.95,Below
WattBuy,2020,2,METED,SmartEnergy,6.9,6.0,0.0,0.0,0.0,2020-02-01,5.95,Above
WattBuy,2020,2,METED,Town Square Energy,5.19,6.0,0.0,0.0,0.0,2020-02-01,5.95,Below
WattBuy,2020,2,METED,"Verde Energy USA, Inc.",5.6899999999999995,6.0,0.0,0.0,0.0,2020-02-01,5.95,Below
WattBuy,2020,3,METED,AEP Energy,5.1499999999999995,6.0,0.0,0.0,0.0,2020-03-01,5.39,Below
WattBuy,2020,3,METED,AEP Energy,4.99,6.0,0.0,0.0,0.0,2020-03-01,5.39,Below
WattBuy,2020,3,METED,"AP Gas & Electric (PA), LLC",5.34,6.0,0.0,0.0,0.0,2020-03-01,5.39,Below
WattBuy,2020,3,METED,Shipley Energy,4.75,6.0,0.0,0.0,0.0,2020-03-01,5.39,Below
WattBuy,2020,3,METED,SmartEnergy,6.9,6.0,0.0,0.0,0.0,2020-03-01,5.39,Above
WattBuy,2020,3,METED,Titan Gas and Power,4.89,6.0,0.0,0.0,0.0,2020-03-01,5.39,Below
WattBuy,2020,3,METED,Titan Gas and Power,4.79,6.0,0.0,0.0,0.0,2020-03-01,5.39,Below
WattBuy,2020,3,METED,Titan Gas and Power,4.590000000000001,6.0,0.0,0.0,0.0,2020-03-01,5.39,Below
WattBuy,2020,3,METED,"Verde Energy USA, Inc.",5.6899999999999995,6.0,0.0,0.0,0.0,2020-03-01,5.39,Above
WattBuy,2020,4,METED,AEP Energy,4.99,6.0,0.0,0.0,0.0,2020-04-01,5.39,Below
WattBuy,2020,4,METED,AEP Energy,4.6899999999999995,6.0,0.0,0.0,0.0,2020-04-01,5.39,Below
WattBuy,2020,4,METED,AEP Energy,4.590000000000001,6.0,0.0,0.0,0.0,2020-04-01,5.39,Below
WattBuy,2020,4,METED,"AP Gas & Electric (PA), LLC",5.34,6.0,0.0,0.0,0.0,2020-04-01,5.39,Below
WattBuy,2020,4,METED,Respond Power LLC,5.48,6.0,0.0,0.0,0.0,2020-04-01,5.39,Above
WattBuy,2020,4,METED,Shipley Energy,4.75,6.0,0.0,0.0,0.0,2020-04-01,5.39,Below
WattBuy,2020,4,METED,SmartEnergy,6.9,6.0,0.0,0.0,0.0,2020-04-01,5.39,Above
WattBuy,2020,4,METED,Titan Gas and Power,4.590000000000001,6.0,0.0,0.0,0.0,2020-04-01,5.39,Below
WattBuy,2020,4,METED,Titan Gas and Power,4.49,6.0,0.0,0.0,0.0,2020-04-01,5.39,Below
WattBuy,2020,4,METED,Titan Gas and Power,4.3999999999999995,6.0,0.0,0.0,0.0,2020-04-01,5.39,Below
WattBuy,2020,4,METED,Titan Gas and Power,4.390000000000001,6.0,0.0,0.0,0.0,2020-04-01,5.39,Below
WattBuy,2020,4,METED,"Verde Energy USA, Inc.",5.6899999999999995,6.0,0.0,0.0,0.0,2020-04-01,5.39,Above
WattBuy,2020,4,METED,"Verde Energy USA, Inc.",5.19,6.0,0.0,0.0,0.0,2020-04-01,5.39,Below
WattBuy,2020,5,METED,AEP Energy,4.6899999999999995,6.0,0.0,0.0,0.0,2020-05-01,5.39,Below
WattBuy,2020,5,METED,AEP Energy,4.590000000000001,6.0,0.0,0.0,0.0,2020-05-01,5.39,Below
WattBuy,2020,5,METED,AEP Energy,4.99,6.0,0.0,0.0,0.0,2020-05-01,5.39,Below
WattBuy,2020,5,METED,AEP Energy,4.89,6.0,0.0,0.0,0.0,2020-05-01,5.39,Below
WattBuy,2020,5,METED,"AP Gas & Electric (PA), LLC",5.34,6.0,0.0,0.0,0.0,2020-05-01,5.39,Below
WattBuy,2020,5,METED,Better Buy Energy,5.19,6.0,0.0,0.0,0.0,2020-05-01,5.39,Below
WattBuy,2020,5,METED,Great American Power,6.1899999999999995,6.0,0.0,0.0,0.0,2020-05-01,5.39,Above
WattBuy,2020,5,METED,Respond Power LLC,5.48,6.0,0.0,0.0,0.0,2020-05-01,5.39,Above
WattBuy,2020,5,METED,SmartEnergy,6.9,6.0,0.0,0.0,0.0,2020-05-01,5.39,Above
WattBuy,2020,5,METED,SmartEnergy,6.800000000000001,6.0,0.0,0.0,0.0,2020-05-01,5.39,Above
WattBuy,2020,5,METED,Titan Gas and Power,4.390000000000001,6.0,0.0,0.0,0.0,2020-05-01,5.39,Below
WattBuy,2020,5,METED,Titan Gas and Power,4.37,6.0,0.0,0.0,0.0,2020-05-01,5.39,Below
WattBuy,2020,5,METED,Titan Gas and Power,4.29,6.0,0.0,0.0,0.0,2020-05-01,5.39,Below
WattBuy,2020,5,METED,Titan Gas and Power,4.19,6.0,0.0,0.0,0.0,2020-05-01,5.39,Below
WattBuy,2020,5,METED,"Verde Energy USA, Inc.",5.19,6.0,0.0,0.0,0.0,2020-05-01,5.39,Below
WattBuy,2020,7,METED,AEP Energy,4.99,6.0,0.0,0.0,0.0,2020-07-01,5.361,Below
WattBuy,2020,7,METED,AEP Energy,5.19,6.0,0.0,0.0,0.0,2020-07-01,5.361,Below
WattBuy,2020,7,METED,"AP Gas & Electric (PA), LLC",5.34,6.0,0.0,0.0,0.0,2020-07-01,5.361,Below
WattBuy,2020,7,METED,Better Buy Energy,5.19,6.0,0.0,0.0,0.0,2020-07-01,5.361,Below
WattBuy,2020,7,METED,Direct Energy,5.390000000000001,6.0,0.0,0.0,0.0,2020-07-01,5.361,Above
WattBuy,2020,7,METED,Direct Energy,5.489999999999999,6.0,0.0,0.0,0.0,2020-07-01,5.361,Above
WattBuy,2020,7,METED,Discount Power Inc.,6.59,6.0,0.0,0.0,0.0,2020-07-01,5.361,Above
WattBuy,2020,7,METED,Discount Power Inc.,7.19,6.0,0.0,0.0,0.0,2020-07-01,5.361,Above
WattBuy,2020,7,METED,Discount Power Inc.,7.04,6.0,0.0,0.0,0.0,2020-07-01,5.361,Above
WattBuy,2020,7,METED,Great American Power,6.1899999999999995,6.0,0.0,0.0,0.0,2020-07-01,5.361,Above
WattBuy,2020,7,METED,Inspire,5.390000000000001,6.0,0.0,0.0,0.0,2020-07-01,5.361,Above
WattBuy,2020,7,METED,Respond Power LLC,5.48,6.0,0.0,0.0,0.0,2020-07-01,5.361,Above
WattBuy,2020,7,METED,SmartEnergy,6.800000000000001,6.0,0.0,0.0,0.0,2020-07-01,5.361,Above
WattBuy,2020,7,METED,SmartEnergy,6.6000000000000005,6.0,0.0,0.0,0.0,2020-07-01,5.361,Above
WattBuy,2020,7,METED,Starion Energy,5.99,6.0,0.0,0.0,0.0,2020-07-01,5.361,Above
WattBuy,2020,7,METED,Starion Energy,6.29,6.0,0.0,0.0,0.0,2020-07-01,5.361,Above
WattBuy,2020,7,METED,Titan Gas and Power,5.0,6.0,0.0,0.0,0.0,2020-07-01,5.361,Below
WattBuy,2020,7,METED,Titan Gas and Power,4.19,6.0,0.0,0.0,0.0,2020-07-01,5.361,Below
WattBuy,2020,7,METED,"Verde Energy USA, Inc.",5.19,6.0,0.0,0.0,0.0,2020-07-01,5.361,Below
WattBuy,2020,7,METED,"Verde Energy USA, Inc.",5.489999999999999,6.0,0.0,0.0,0.0,2020-07-01,5.361,Above
WattBuy,2020,8,METED,AEP Energy,5.19,6.0,0.0,0.0,0.0,2020-08-01,5.39,Below
WattBuy,2020,8,METED,"AP Gas & Electric (PA), LLC",5.34,6.0,0.0,0.0,0.0,2020-08-01,5.39,Below
WattBuy,2020,8,METED,Better Buy Energy,5.19,6.0,0.0,0.0,0.0,2020-08-01,5.39,Below
WattBuy,2020,8,METED,Direct Energy,5.489999999999999,6.0,0.0,0.0,0.0,2020-08-01,5.39,Above
WattBuy,2020,8,METED,Discount Power Inc.,6.59,6.0,0.0,0.0,0.0,2020-08-01,5.39,Above
WattBuy,2020,8,METED,Discount Power Inc.,7.19,6.0,0.0,0.0,0.0,2020-08-01,5.39,Above
WattBuy,2020,8,METED,Discount Power Inc.,7.04,6.0,0.0,0.0,0.0,2020-08-01,5.39,Above
WattBuy,2020,8,METED,Great American Power,6.1899999999999995,6.0,0.0,0.0,0.0,2020-08-01,5.39,Above
WattBuy,2020,8,METED,Inspire,5.390000000000001,6.0,0.0,0.0,0.0,2020-08-01,5.39,Above
WattBuy,2020,8,METED,Respond Power LLC,5.48,6.0,0.0,0.0,0.0,2020-08-01,5.39,Above
WattBuy,2020,8,METED,Respond Power LLC,5.779999999999999,6.0,0.0,0.0,0.0,2020-08-01,5.39,Above
WattBuy,2020,8,METED,SmartEnergy,6.6000000000000005,6.0,0.0,0.0,0.0,2020-08-01,5.39,Above
WattBuy,2020,8,METED,SmartEnergy,7.1,6.0,0.0,0.0,0.0,2020-08-01,5.39,Above
WattBuy,2020,8,METED,Starion Energy,5.99,6.0,0.0,0.0,0.0,2020-08-01,5.39,Above
WattBuy,2020,8,METED,Starion Energy,6.29,6.0,0.0,0.0,0.0,2020-08-01,5.39,Above
WattBuy,2020,8,METED,Titan Gas and Power,4.19,6.0,0.0,0.0,0.0,2020-08-01,5.39,Below
WattBuy,2020,8,METED,Titan Gas and Power,4.09,6.0,0.0,0.0,0.0,2020-08-01,5.39,Below
WattBuy,2020,8,METED,"Verde Energy USA, Inc.",5.489999999999999,6.0,0.0,0.0,0.0,2020-08-01,5.39,Above
WattBuy,2020,8,METED,"Verde Energy USA, Inc.",5.79,6.0,0.0,0.0,0.0,2020-08-01,5.39,Above
WattBuy,2020,9,METED,"AP Gas & Electric (PA), LLC",5.34,6.0,0.0,0.0,0.0,2020-09-01,5.76,Below
WattBuy,2020,9,METED,CleanSky Energy,4.09,6.0,0.0,0.0,0.0,2020-09-01,5.76,Below
WattBuy,2020,9,METED,Discount Power Inc.,6.59,6.0,0.0,0.0,0.0,2020-09-01,5.76,Above
WattBuy,2020,9,METED,Discount Power Inc.,7.19,6.0,0.0,0.0,0.0,2020-09-01,5.76,Above
WattBuy,2020,9,METED,Discount Power Inc.,7.04,6.0,0.0,0.0,0.0,2020-09-01,5.76,Above
WattBuy,2020,9,METED,Discount Power Inc.,7.89,6.0,0.0,0.0,0.0,2020-09-01,5.76,Above
WattBuy,2020,9,METED,Discount Power Inc.,8.39,6.0,0.0,0.0,0.0,2020-09-01,5.76,Above
WattBuy,2020,9,METED,Energy Harbor LLC,5.79,6.0,0.0,0.0,0.0,2020-09-01,5.76,Above
WattBuy,2020,9,METED,Great American Power,6.19,6.0,0.0,0.0,0.0,2020-09-01,5.76,Above
WattBuy,2020,9,METED,Inspire,5.39,6.0,0.0,0.0,0.0,2020-09-01,5.76,Below
WattBuy,2020,9,METED,National Gas & Electric,5.59,6.0,0.0,0.0,0.0,2020-09-01,5.76,Below
WattBuy,2020,9,METED,Respond Power LLC,5.78,6.0,0.0,0.0,0.0,2020-09-01,5.76,Above
WattBuy,2020,9,METED,Respond Power LLC,6.15,6.0,0.0,0.0,0.0,2020-09-01,5.76,Above
WattBuy,2020,9,METED,SmartEnergy,7.4,6.0,0.0,0.0,0.0,2020-09-01,5.76,Above
WattBuy,2020,9,METED,Starion Energy,5.99,6.0,0.0,0.0,0.0,2020-09-01,5.76,Above
WattBuy,2020,9,METED,Starion Energy,6.29,6.0,0.0,0.0,0.0,2020-09-01,5.76,Above
WattBuy,2020,9,METED,"Verde Energy USA, Inc.",5.79,6.0,0.0,0.0,0.0,2020-09-01,5.76,Above
WattBuy,2020,10,METED,AEP Energy,5.99,6.0,0.0,0.0,0.0,2020-10-01,5.76,Above
WattBuy,2020,10,METED,"AP Gas & Electric (PA), LLC",5.34,6.0,0.0,0.0,0.0,2020-10-01,5.76,Below
WattBuy,2020,10,METED,"AP Gas & Electric (PA), LLC",6.439,6.0,0.0,0.0,0.0,2020-10-01,5.76,Above
WattBuy,2020,10,METED,CleanSky Energy,4.09,6.0,0.0,0.0,0.0,2020-10-01,5.76,Below
WattBuy,2020,10,METED,Discount Power Inc.,7.89,6.0,0.0,0.0,0.0,2020-10-01,5.76,Above
WattBuy,2020,10,METED,Discount Power Inc.,8.39,6.0,0.0,0.0,0.0,2020-10-01,5.76,Above
WattBuy,2020,10,METED,Discount Power Inc.,7.99,6.0,0.0,0.0,0.0,2020-10-01,5.76,Above
WattBuy,2020,10,METED,Energy Harbor LLC,5.79,6.0,0.0,0.0,0.0,2020-10-01,5.76,Above
WattBuy,2020,10,METED,Great American Power,6.19,6.0,0.0,0.0,0.0,2020-10-01,5.76,Above
WattBuy,2020,10,METED,Inspire,5.39,6.0,0.0,0.0,0.0,2020-10-01,5.76,Below
WattBuy,2020,10,METED,National Gas & Electric,5.59,6.0,0.0,0.0,0.0,2020-10-01,5.76,Below
WattBuy,2020,10,METED,Respond Power LLC,6.15,6.0,0.0,0.0,0.0,2020-10-01,5.76,Above
WattBuy,2020,10,METED,Respond Power LLC,6.22,6.0,0.0,0.0,0.0,2020-10-01,5.76,Above
WattBuy,2020,10,METED,SmartEnergy,7.1,6.0,0.0,0.0,0.0,2020-10-01,5.76,Above
WattBuy,2020,10,METED,Starion Energy,5.99,6.0,0.0,0.0,0.0,2020-10-01,5.76,Above
WattBuy,2020,10,METED,Starion Energy,6.29,6.0,0.0,0.0,0.0,2020-10-01,5.76,Above
WattBuy,2020,10,METED,Starion Energy,6.59,6.0,0.0,0.0,0.0,2020-10-01,5.76,Above
WattBuy,2020,10,METED,"Verde Energy USA, Inc.",5.79,6.0,0.0,0.0,0.0,2020-10-01,5.76,Above
WattBuy,2020,10,METED,"Verde Energy USA, Inc.",5.99,6.0,0.0,0.0,0.0,2020-10-01,5.76,Above
WattBuy,2020,11,METED,AEP Energy,5.99,6.0,0.0,0.0,0.0,2020-11-01,5.76,Above
WattBuy,2020,11,METED,AEP Energy,6.49,6.0,0.0,0.0,0.0,2020-11-01,5.76,Above
WattBuy,2020,11,METED,"AP Gas & Electric (PA), LLC",6.439,6.0,0.0,0.0,0.0,2020-11-01,5.76,Above
WattBuy,2020,11,METED,CleanSky Energy,4.09,6.0,0.0,0.0,0.0,2020-11-01,5.76,Below
WattBuy,2020,11,METED,CleanSky Energy,4.99,6.0,0.0,0.0,0.0,2020-11-01,5.76,Below
WattBuy,2020,11,METED,Discount Power Inc.,7.99,6.0,0.0,0.0,0.0,2020-11-01,5.76,Above
WattBuy,2020,11,METED,Great American Power,6.19,6.0,0.0,0.0,0.0,2020-11-01,5.76,Above
WattBuy,2020,11,METED,Inspire,5.39,6.0,0.0,0.0,0.0,2020-11-01,5.76,Below
WattBuy,2020,11,METED,National Gas & Electric,5.59,6.0,0.0,0.0,0.0,2020-11-01,5.76,Below
WattBuy,2020,11,METED,Respond Power LLC,6.22,6.0,0.0,0.0,0.0,2020-11-01,5.76,Above
WattBuy,2020,11,METED,Respond Power LLC,6.39,6.0,0.0,0.0,0.0,2020-11-01,5.76,Above
WattBuy,2020,11,METED,Respond Power LLC,6.09,6.0,0.0,0.0,0.0,2020-11-01,5.76,Above
WattBuy,2020,11,METED,SmartEnergy,7.1,6.0,0.0,0.0,0.0,2020-11-01,5.76,Above
WattBuy,2020,11,METED,SmartEnergy,7.3,6.0,0.0,0.0,0.0,2020-11-01,5.76,Above
WattBuy,2020,11,METED,Starion Energy,6.59,6.0,0.0,0.0,0.0,2020-11-01,5.76,Above
WattBuy,2020,11,METED,"Verde Energy USA, Inc.",5.99,6.0,0.0,0.0,0.0,2020-11-01,5.76,Above
WattBuy,2020,11,METED,"Verde Energy USA, Inc.",6.19,6.0,0.0,0.0,0.0,2020-11-01,5.76,Above
WattBuy,2020,12,METED,AEP Energy,6.49,6.0,0.0,0.0,0.0,2020-12-01,6.17,Above
WattBuy,2020,12,METED,AEP Energy,6.15,6.0,0.0,0.0,0.0,2020-12-01,6.17,Below
WattBuy,2020,12,METED,"AP Gas & Electric (PA), LLC",6.439,6.0,0.0,0.0,0.0,2020-12-01,6.17,Above
WattBuy,2020,12,METED,CleanSky Energy,4.99,6.0,0.0,0.0,0.0,2020-12-01,6.17,Below
WattBuy,2020,12,METED,Discount Power Inc.,7.59,6.0,0.0,0.0,0.0,2020-12-01,6.17,Above
WattBuy,2020,12,METED,Great American Power,6.19,6.0,0.0,0.0,0.0,2020-12-01,6.17,Above
WattBuy,2020,12,METED,Inspire,5.39,6.0,0.0,0.0,0.0,2020-12-01,6.17,Below
WattBuy,2020,12,METED,National Gas & Electric,5.59,6.0,0.0,0.0,0.0,2020-12-01,6.17,Below
WattBuy,2020,12,METED,Nordic Energy Services LLC,7.899,6.0,0.0,0.0,0.0,2020-12-01,6.17,Above
WattBuy,2020,12,METED,Respond Power LLC,6.09,6.0,0.0,0.0,0.0,2020-12-01,6.17,Below
WattBuy,2020,12,METED,Respond Power LLC,5.89,6.0,0.0,0.0,0.0,2020-12-01,6.17,Below
WattBuy,2020,12,METED,SmartEnergy,6.6,6.0,0.0,0.0,0.0,2020-12-01,6.17,Above
WattBuy,2020,12,METED,Star Energy Partners LLC,6.49,6.0,0.0,0.0,0.0,2020-12-01,6.17,Above
WattBuy,2020,12,METED,Starion Energy,6.59,6.0,0.0,0.0,0.0,2020-12-01,6.17,Above
WattBuy,2020,12,METED,"Verde Energy USA, Inc.",5.99,6.0,0.0,0.0,0.0,2020-12-01,6.17,Below
